exited,creditscore,age,tenure,balance,numofproducts,estimatedsalary,IncomeBalanceRatio,CardProductRatio,geography_Germany,geography_Spain,hascrcard_1,gender_Male,isactivemember_1
0,829,26,8,101440,2,19324,5.25,50.0,0,1,1,0,1
0,716,38,4,0,2,189678,0.0,50.0,0,0,1,1,0
0,671,34,7,106603,2,26387,4.04,50.0,0,0,1,1,1
0,835,29,10,130420,2,106276,1.23,0.0,1,0,0,0,0
0,636,38,1,0,1,45015,0.0,100.0,0,0,1,0,0
0,649,29,2,45022,1,173495,0.26,100.0,0,1,1,1,1
0,621,27,1,74298,1,52581,1.41,100.0,1,0,1,1,1
1,658,31,3,133003,1,146339,0.91,0.0,1,0,0,0,1
0,784,48,7,0,2,182609,0.0,50.0,0,1,1,1,1
0,783,37,1,136689,1,197890,0.69,100.0,0,1,1,0,0
0,615,32,4,0,2,6225,0.0,50.0,0,0,1,1,1
1,791,44,5,0,2,123977,0.0,50.0,0,0,1,0,1
0,762,53,1,102520,1,170195,0.6,100.0,0,0,1,1,1
0,607,35,2,0,2,114190,0.0,50.0,0,0,1,1,1
0,601,34,5,0,2,27022,0.0,50.0,0,0,1,0,0
0,540,67,1,88382,1,59457,1.49,0.0,0,1,0,1,1
0,812,44,4,115049,2,165038,0.7,50.0,0,0,1,1,0
0,685,58,1,104796,1,154181,0.68,100.0,0,0,1,1,1
0,680,33,1,123082,1,134960,0.91,100.0,0,0,1,1,0
0,680,58,8,0,2,65708,0.0,50.0,0,1,1,0,1
0,631,33,8,0,2,117374,0.0,0.0,0,0,0,0,0
0,569,43,7,0,2,77703,0.0,50.0,0,0,1,0,1
0,584,33,3,88311,2,177651,0.5,50.0,1,0,1,1,1
0,582,40,9,0,3,60954,0.0,33.33,0,0,1,0,1
0,609,32,7,71872,1,151924,0.47,100.0,0,0,1,1,1
0,506,35,6,110046,2,26318,4.18,50.0,0,1,1,1,0
0,503,42,8,104430,1,147557,0.71,100.0,0,0,1,1,1
0,503,28,5,0,2,125918,0.0,50.0,0,0,1,0,0
0,806,31,10,138653,1,190803,0.73,100.0,1,0,1,1,0
0,653,31,7,102575,1,11043,9.29,100.0,0,0,1,0,1
1,666,43,7,137780,2,119100,1.16,50.0,0,0,1,1,1
0,674,32,2,0,2,140579,0.0,50.0,0,1,1,1,0
0,798,32,7,0,2,37731,0.0,0.0,0,0,0,1,1
0,740,30,8,105209,1,1852,56.81,100.0,0,0,1,0,0
0,531,32,0,109570,2,172049,0.64,50.0,1,0,1,0,1
1,614,44,6,118715,1,133591,0.89,100.0,1,0,1,0,0
0,556,35,10,0,2,192751,0.0,50.0,0,0,1,1,1
0,678,43,2,153393,2,193828,0.79,50.0,1,0,1,0,1
0,587,33,6,132603,1,55775,2.38,100.0,1,0,1,1,0
0,527,36,6,0,2,102280,0.0,50.0,0,1,1,0,1
0,757,34,1,129398,2,44965,2.88,0.0,1,0,0,0,0
0,468,28,3,0,2,170661,0.0,50.0,0,1,1,1,0
0,693,29,2,151352,1,197145,0.77,0.0,0,0,0,1,0
1,483,44,5,136836,1,192359,0.71,100.0,0,0,1,0,0
1,466,40,4,91592,1,141210,0.65,100.0,0,0,1,1,0
0,770,30,8,0,2,100557,0.0,50.0,0,0,1,0,0
1,734,54,3,0,1,130805,0.0,100.0,0,0,1,0,0
0,716,22,8,0,2,92606,0.0,50.0,0,0,1,0,1
0,439,36,2,165536,2,123956,1.34,50.0,0,0,1,1,1
0,538,25,5,62482,1,102758,0.61,100.0,1,0,1,1,1
0,743,40,8,68155,1,94876,0.72,100.0,0,0,1,1,0
1,734,43,3,55853,2,94811,0.59,0.0,0,1,0,0,1
0,656,37,2,0,2,67840,0.0,0.0,0,0,0,1,1
0,666,31,2,79589,1,4050,19.65,0.0,0,0,0,0,0
0,627,41,5,100880,1,134665,0.75,0.0,0,1,0,1,1
0,480,25,3,174330,2,181647,0.96,0.0,1,0,0,0,0
0,792,19,7,143390,1,33282,4.31,100.0,0,0,1,1,0
1,613,59,8,91415,1,27965,3.27,0.0,1,0,0,1,0
0,476,30,3,134366,1,68343,1.97,100.0,1,0,1,1,0
0,539,24,3,0,2,198161,0.0,50.0,0,0,1,0,1
0,696,60,8,88786,1,196858,0.45,100.0,0,1,1,1,1
0,810,35,3,96814,2,120511,0.8,50.0,1,0,1,1,1
0,763,32,9,160680,1,30886,5.2,100.0,1,0,1,1,0
0,640,29,3,0,2,2743,0.0,50.0,0,0,1,0,0
0,655,47,10,0,2,167778,0.0,50.0,0,0,1,0,0
0,526,31,5,145537,1,132404,1.1,100.0,1,0,1,1,0
1,678,28,4,0,2,144423,0.0,50.0,0,0,1,0,1
0,554,45,6,0,2,181204,0.0,50.0,0,0,1,0,1
1,597,30,2,119370,1,182726,0.65,100.0,0,1,1,0,1
0,560,28,1,0,2,120880,0.0,50.0,0,1,1,0,1
1,850,47,10,134381,1,26812,5.01,0.0,1,0,0,0,0
1,546,74,8,114888,2,66732,1.72,50.0,1,0,1,0,1
0,623,42,1,149332,2,100834,1.48,50.0,1,0,1,1,0
1,698,40,7,105061,3,107815,0.97,33.33,0,0,1,0,0
0,620,32,7,0,2,34665,0.0,50.0,0,0,1,1,1
1,619,40,10,0,1,147093,0.0,100.0,0,0,1,0,1
0,561,21,4,0,1,36942,0.0,100.0,0,0,1,1,1
0,753,39,7,155062,1,16460,9.42,100.0,0,0,1,0,1
0,721,43,3,88798,1,45610,1.95,0.0,0,1,0,1,0
0,451,33,6,0,2,184954,0.0,50.0,0,0,1,1,0
1,680,51,5,143139,1,47795,2.99,0.0,1,0,0,0,0
0,590,23,7,0,2,196789,0.0,50.0,0,1,1,0,0
0,634,27,3,107027,1,173425,0.62,100.0,1,0,1,1,0
0,676,29,4,140720,1,36221,3.89,100.0,0,0,1,1,0
0,642,30,8,80964,2,174738,0.46,50.0,0,0,1,1,0
1,760,39,6,178585,1,67131,2.66,100.0,0,0,1,1,0
0,736,26,4,135889,1,165692,0.82,100.0,0,1,1,0,1
0,656,43,7,134919,1,194691,0.69,100.0,0,0,1,1,0
1,776,33,8,115130,1,129525,0.89,0.0,1,0,0,1,0
0,832,34,6,138190,2,146511,0.94,0.0,0,1,0,0,1
0,631,37,9,131519,2,51752,2.54,50.0,1,0,1,1,1
1,795,56,5,0,1,35418,0.0,100.0,0,1,1,0,0
0,648,39,3,126935,2,57995,2.19,0.0,1,0,0,0,1
0,615,39,4,133707,1,108152,1.24,100.0,0,0,1,1,1
0,682,27,1,97893,1,166144,0.59,100.0,0,0,1,0,0
0,694,34,5,127900,1,101737,1.26,100.0,0,0,1,1,0
0,694,37,10,143835,1,33326,4.32,0.0,0,0,0,1,1
0,607,44,0,0,2,81140,0.0,50.0,0,0,1,1,1
1,664,48,10,0,1,140173,0.0,100.0,0,0,1,1,0
1,756,60,2,0,1,166513,0.0,100.0,0,0,1,1,1
0,645,40,3,129596,1,103232,1.26,100.0,0,0,1,0,1
0,653,30,4,0,2,120736,0.0,50.0,0,1,1,1,0
1,710,24,2,110407,2,15832,6.97,0.0,1,0,0,0,0
0,697,76,7,0,2,188772,0.0,0.0,0,0,0,0,1
0,619,41,8,142015,2,114323,1.24,50.0,1,0,1,0,0
0,648,55,1,81370,1,181534,0.45,0.0,0,1,0,1,1
1,482,48,2,69329,1,102640,0.68,0.0,1,0,0,0,0
1,548,28,8,116755,2,158585,0.74,50.0,0,0,1,0,1
0,752,44,6,83870,1,178722,0.47,100.0,0,1,1,1,0
1,648,39,6,130694,2,153955,0.85,50.0,0,0,1,0,1
0,643,34,8,117451,1,65374,1.8,100.0,0,1,1,0,0
0,573,35,9,206868,2,102986,2.01,0.0,1,0,0,0,1
0,686,39,3,111695,1,136643,0.82,0.0,0,0,0,0,0
1,644,40,9,137285,4,77063,1.78,25.0,0,0,1,0,0
0,702,29,6,149218,1,9633,15.49,100.0,0,0,1,0,1
0,652,51,7,0,2,43496,0.0,0.0,0,0,0,1,1
0,641,32,7,0,2,24267,0.0,50.0,0,1,1,1,1
1,692,41,8,130701,1,59354,2.2,100.0,1,0,1,0,0
0,574,34,5,0,2,28269,0.0,0.0,0,1,0,1,0
0,643,31,3,167949,1,143162,1.17,100.0,0,0,1,0,0
0,834,23,4,131254,1,20199,6.5,100.0,0,0,1,1,0
0,591,28,5,0,2,48606,0.0,50.0,0,0,1,1,1
0,470,34,9,0,2,89013,0.0,0.0,0,1,0,1,1
0,608,34,7,86656,1,59890,1.45,0.0,0,1,0,1,1
1,649,37,8,114737,1,106655,1.08,100.0,1,0,1,0,1
0,665,38,5,0,2,156439,0.0,50.0,0,0,1,0,0
0,651,39,6,0,1,24176,0.0,100.0,0,0,1,0,0
1,555,62,4,119817,1,43507,2.75,0.0,1,0,0,1,1
1,637,48,7,130806,2,132005,0.99,50.0,0,0,1,0,1
1,675,49,0,0,1,80496,0.0,100.0,0,0,1,0,1
0,677,40,5,0,2,88947,0.0,50.0,0,1,1,1,0
1,850,35,2,80931,1,12639,6.4,0.0,1,0,0,0,0
1,815,56,3,0,3,94248,0.0,33.33,0,0,1,0,1
0,665,32,1,132178,1,11865,11.14,0.0,1,0,0,1,0
0,485,27,3,0,2,141449,0.0,50.0,0,0,1,0,0
0,577,43,6,0,2,149457,0.0,50.0,0,1,1,1,1
1,586,35,7,164769,3,119814,1.38,33.33,0,0,1,0,0
0,722,29,1,107233,2,24924,4.3,50.0,1,0,1,1,0
0,528,27,7,176227,2,139481,1.26,0.0,0,0,0,0,1
0,542,39,4,109949,2,41268,2.66,50.0,0,0,1,0,1
0,552,34,5,0,2,1351,0.0,50.0,0,0,1,0,1
1,678,60,10,117738,1,147489,0.8,100.0,0,0,1,0,0
0,575,37,9,133292,1,111175,1.2,100.0,0,1,1,0,0
0,669,43,1,160474,1,95963,1.67,100.0,0,0,1,0,1
0,636,43,6,0,2,43128,0.0,50.0,0,0,1,1,0
1,667,55,9,154393,1,137674,1.12,100.0,1,0,1,1,1
1,652,45,9,110827,1,153383,0.72,100.0,1,0,1,0,1
0,637,36,10,145750,2,96660,1.51,50.0,1,0,1,0,1
0,516,45,8,109044,1,115818,0.94,0.0,0,1,0,0,1
0,801,32,4,75170,1,37898,1.98,100.0,0,0,1,0,1
0,692,42,2,0,2,145222,0.0,50.0,0,0,1,0,0
0,585,28,6,105795,1,41219,2.57,100.0,0,0,1,0,1
0,590,32,5,0,2,59249,0.0,50.0,0,0,1,1,0
0,554,66,8,0,2,116747,0.0,50.0,0,1,1,1,1
1,659,49,1,0,1,116249,0.0,100.0,0,0,1,0,0
0,690,26,3,118097,1,61257,1.93,100.0,0,0,1,0,0
0,697,29,0,172693,1,141798,1.22,0.0,1,0,0,1,0
0,610,36,4,129440,2,102638,1.26,50.0,0,0,1,1,0
0,599,36,4,0,2,13210,0.0,0.0,0,1,0,1,0
0,544,23,1,96471,1,35550,2.71,100.0,0,0,1,1,0
1,548,46,1,0,1,104469,0.0,100.0,0,0,1,0,1
0,635,24,4,140197,1,142935,0.98,100.0,0,1,1,1,1
0,722,20,6,0,2,195486,0.0,50.0,0,0,1,1,0
0,564,33,4,135946,1,63170,2.15,100.0,0,0,1,0,0
0,719,69,3,0,2,58320,0.0,50.0,0,0,1,1,1
1,547,50,3,81290,3,177747,0.46,0.0,1,0,0,1,1
1,850,42,8,0,1,19632,0.0,100.0,0,0,1,0,0
1,515,60,9,113715,1,18424,6.17,100.0,1,0,1,1,0
0,667,56,2,168883,1,18897,8.94,0.0,0,1,0,1,1
0,607,36,8,143421,1,97879,1.47,100.0,1,0,1,1,0
0,525,26,7,153644,1,63197,2.43,100.0,0,0,1,1,1
0,606,53,1,109330,1,75860,1.44,100.0,0,1,1,0,1
0,686,27,1,115095,2,78622,1.46,0.0,1,0,0,0,0
1,611,35,10,0,1,23598,0.0,100.0,0,0,1,1,1
0,827,46,1,183276,1,13460,13.62,100.0,0,1,1,1,1
0,572,33,9,68193,1,19998,3.41,100.0,0,0,1,1,0
0,726,32,8,0,2,185075,0.0,0.0,0,0,0,0,0
0,579,31,6,139729,1,135815,1.03,0.0,1,0,0,1,1
0,598,56,4,98365,1,44251,2.22,100.0,0,1,1,0,1
0,663,36,10,0,2,136349,0.0,50.0,0,0,1,1,0
0,505,37,10,122453,2,52693,2.32,50.0,1,0,1,0,1
0,576,30,7,132174,2,93767,1.41,0.0,1,0,0,1,0
0,555,24,2,0,2,197866,0.0,0.0,0,1,0,0,1
0,524,30,1,0,2,126812,0.0,50.0,0,0,1,1,0
0,776,39,2,104349,1,79503,1.31,0.0,0,1,0,1,0
1,645,41,2,138881,1,129936,1.07,100.0,1,0,1,0,0
0,850,32,0,116968,1,175094,0.67,0.0,1,0,0,0,0
0,603,35,1,105346,2,130379,0.81,50.0,1,0,1,1,1
0,691,26,9,136623,1,153228,0.89,100.0,0,0,1,1,0
0,583,29,10,0,2,111285,0.0,50.0,0,0,1,0,1
1,584,66,5,0,1,49553,0.0,100.0,0,0,1,0,0
0,679,33,6,0,2,98015,0.0,50.0,0,0,1,0,1
0,646,36,6,124445,1,88481,1.41,100.0,0,0,1,1,0
0,559,34,5,68999,2,66879,1.03,50.0,0,0,1,0,1
0,595,36,6,85768,1,24802,3.46,100.0,0,1,1,1,1
1,527,47,1,0,1,21312,0.0,100.0,0,0,1,1,0
0,684,34,9,100628,2,190263,0.53,50.0,0,1,1,1,1
0,673,32,0,0,1,72873,0.0,100.0,0,1,1,0,1
0,802,38,7,0,2,57764,0.0,0.0,0,1,0,1,1
1,675,54,6,0,1,110273,0.0,100.0,0,0,1,1,0
0,762,19,6,0,2,55500,0.0,50.0,0,1,1,0,0
1,580,50,0,125647,1,57541,2.18,100.0,0,0,1,1,0
0,621,31,8,100375,1,90384,1.11,100.0,1,0,1,0,1
0,411,36,10,0,1,120694,0.0,0.0,0,0,0,0,0
0,815,24,7,171922,1,178028,0.97,0.0,0,0,0,1,1
0,631,32,2,146810,2,180990,0.81,50.0,1,0,1,0,1
1,514,45,3,109032,1,155407,0.7,0.0,1,0,0,0,1
1,638,57,6,0,1,33676,0.0,100.0,0,0,1,1,0
0,791,25,7,0,1,89666,0.0,100.0,0,1,1,1,0
0,516,35,5,128653,1,127558,1.01,100.0,0,0,1,1,0
0,734,37,3,80387,1,77272,1.04,0.0,0,0,0,1,1
1,611,58,8,0,2,107665,0.0,0.0,0,0,0,1,1
1,850,43,0,108508,3,184044,0.59,33.33,1,0,1,1,0
0,641,31,10,155978,1,91510,1.7,100.0,0,0,1,1,0
0,585,38,5,0,1,87363,0.0,100.0,0,0,1,0,1
1,552,50,4,121175,1,117505,1.03,100.0,1,0,1,1,0
0,507,29,4,89349,2,180626,0.49,0.0,0,0,0,0,0
0,735,38,7,86131,2,93478,0.92,0.0,0,1,0,1,0
0,707,58,3,102346,1,114672,0.89,100.0,0,0,1,0,1
0,698,36,7,121263,1,13387,9.06,100.0,1,0,1,0,1
0,841,31,2,0,2,173240,0.0,50.0,0,0,1,1,0
1,688,33,2,0,1,27557,0.0,0.0,0,1,0,0,0
0,614,51,3,0,2,5552,0.0,50.0,0,0,1,1,1
1,511,48,6,149726,1,88307,1.7,0.0,1,0,0,1,0
1,447,43,2,0,2,33879,0.0,50.0,0,0,1,1,0
0,738,35,5,161274,2,181429,0.89,50.0,0,0,1,1,0
0,422,33,2,0,2,102655,0.0,50.0,0,0,1,0,0
0,537,30,1,103138,1,96555,1.07,100.0,0,1,1,1,1
0,707,40,3,109628,1,189366,0.58,100.0,1,0,1,0,0
1,690,54,5,0,1,12847,0.0,100.0,0,0,1,1,0
0,664,33,7,97286,2,143433,0.68,50.0,1,0,1,1,0
0,850,33,7,118004,1,183983,0.64,100.0,0,0,1,0,0
0,584,32,9,85534,1,169137,0.51,0.0,0,1,0,1,0
1,728,59,4,0,1,163365,0.0,100.0,0,0,1,0,1
1,560,43,4,95140,2,123181,0.77,50.0,0,1,1,0,0
1,629,31,6,0,1,16447,0.0,100.0,0,0,1,0,1
0,658,25,3,0,2,173948,0.0,0.0,0,0,0,1,1
0,794,54,1,75900,1,192154,0.39,100.0,1,0,1,0,1
0,790,41,2,126619,1,198224,0.64,100.0,0,0,1,0,0
0,640,44,7,111833,1,67202,1.66,100.0,0,0,1,1,0
0,652,37,7,0,2,68789,0.0,50.0,0,1,1,1,0
1,583,57,3,238387,1,147964,1.61,0.0,0,0,0,0,1
0,775,32,2,108698,2,161069,0.67,50.0,0,0,1,0,1
0,584,39,2,112687,1,127749,0.88,100.0,0,0,1,0,1
0,635,48,4,81556,2,191914,0.42,50.0,1,0,1,0,0
0,814,48,9,136596,1,185791,0.74,100.0,0,0,1,1,1
1,735,43,9,98807,1,184570,0.54,0.0,1,0,0,0,0
0,678,31,1,0,2,130446,0.0,0.0,0,0,0,0,1
0,693,37,1,0,2,82867,0.0,50.0,0,0,1,1,1
0,640,30,6,107499,1,187632,0.57,100.0,0,0,1,0,1
0,773,23,8,0,2,56759,0.0,50.0,0,1,1,0,0
0,736,30,9,0,2,34180,0.0,50.0,0,0,1,0,0
0,693,28,8,0,2,158545,0.0,50.0,0,0,1,0,1
0,496,41,1,176024,2,182337,0.97,50.0,0,0,1,0,0
0,751,39,3,0,2,84175,0.0,50.0,0,0,1,0,1
1,528,39,0,127631,1,22197,5.75,0.0,1,0,0,1,1
0,754,19,9,0,1,189641,0.0,100.0,0,1,1,0,0
0,568,26,10,109819,2,154491,0.71,50.0,1,0,1,0,0
0,592,41,2,138734,1,90020,1.54,100.0,0,1,1,0,0
0,558,25,10,111363,2,197264,0.56,50.0,1,0,1,1,0
0,825,34,9,0,2,31933,0.0,50.0,0,0,1,1,1
1,677,28,0,143988,2,8755,16.45,50.0,1,0,1,1,0
0,653,34,5,118838,1,52820,2.25,100.0,0,0,1,1,1
0,593,35,4,161637,1,20008,8.08,100.0,0,1,1,1,1
1,632,44,3,133793,1,34607,3.87,100.0,0,0,1,0,1
0,601,35,8,71553,1,177384,0.4,100.0,1,0,1,1,0
0,786,62,8,0,1,165702,0.0,100.0,0,0,1,0,1
0,654,40,3,0,2,167889,0.0,50.0,0,0,1,0,0
0,572,38,7,0,2,133122,0.0,50.0,0,0,1,0,1
0,813,62,10,64667,2,140454,0.46,0.0,0,0,0,0,1
0,523,28,2,121164,1,59938,2.02,100.0,0,0,1,0,1
0,506,50,3,0,2,12016,0.0,50.0,0,1,1,1,0
0,513,72,3,98903,1,81251,1.22,100.0,0,1,1,1,1
0,664,31,7,104158,1,134169,0.78,100.0,0,0,1,0,0
0,684,54,6,0,2,94888,0.0,50.0,0,0,1,1,1
1,608,63,3,139529,2,175696,0.79,50.0,0,1,1,0,1
0,527,25,6,0,2,96758,0.0,0.0,0,0,0,0,1
1,666,53,5,64646,1,128019,0.5,100.0,0,0,1,1,0
1,779,71,3,0,2,146895,0.0,50.0,0,0,1,1,1
0,629,40,6,0,2,139356,0.0,50.0,0,0,1,0,1
0,430,35,1,118894,1,2923,40.68,0.0,0,0,0,1,0
0,712,24,2,0,1,121232,0.0,0.0,0,0,0,1,1
0,682,30,9,0,2,2053,0.0,50.0,0,0,1,1,1
0,634,41,8,68213,1,6382,10.69,100.0,0,0,1,0,1
0,487,31,1,0,2,158750,0.0,50.0,0,1,1,0,0
0,808,47,8,139196,1,74028,1.88,0.0,0,1,0,1,1
0,527,32,7,0,2,44099,0.0,50.0,0,0,1,0,1
1,637,50,4,126345,1,17323,7.29,0.0,1,0,0,1,1
0,802,40,5,0,2,175043,0.0,50.0,0,1,1,1,1
1,529,38,2,0,1,146388,0.0,100.0,0,0,1,0,0
0,850,43,3,0,2,2465,0.0,0.0,0,0,0,0,0
0,738,18,4,0,2,47799,0.0,50.0,0,0,1,1,1
0,817,34,5,129278,1,165562,0.78,0.0,0,0,0,1,0
0,735,31,3,119558,1,72927,1.64,0.0,0,0,0,1,0
0,619,41,5,92467,1,38270,2.42,100.0,1,0,1,0,0
0,671,27,5,0,2,120893,0.0,0.0,0,0,0,1,0
0,581,31,6,0,2,188377,0.0,50.0,0,1,1,0,0
0,690,36,10,0,2,55902,0.0,50.0,0,1,1,1,0
1,579,56,4,99340,1,4523,21.96,0.0,0,1,0,1,0
0,688,24,3,0,2,102195,0.0,50.0,0,1,1,0,1
1,599,28,4,126833,2,60843,2.08,50.0,0,1,1,0,0
0,729,29,5,109676,1,25548,4.29,100.0,1,0,1,1,1
0,718,29,3,0,1,134462,0.0,0.0,0,0,0,0,1
0,712,53,6,134729,2,132702,1.02,50.0,1,0,1,1,1
0,474,37,3,98431,1,75698,1.3,0.0,0,0,0,1,0
0,565,33,8,130368,2,105642,1.23,50.0,1,0,1,1,0
0,658,31,7,123974,1,102153,1.21,100.0,0,0,1,0,0
0,714,63,4,138082,1,166677,0.83,0.0,0,0,0,1,1
0,725,45,1,129855,1,24218,5.36,0.0,0,0,0,1,0
0,825,40,6,132308,1,117122,1.13,0.0,0,0,0,1,0
1,665,45,5,155447,2,51871,3.0,50.0,1,0,1,0,0
0,670,35,2,124268,2,84321,1.47,0.0,0,1,0,1,1
0,474,34,9,176311,1,160213,1.1,100.0,1,0,1,0,0
0,591,40,2,99886,2,88695,1.13,50.0,0,0,1,1,1
0,508,31,7,0,2,6123,0.0,50.0,0,0,1,0,1
0,695,36,2,0,2,167749,0.0,0.0,0,0,0,0,1
0,660,24,5,85089,1,71638,1.19,100.0,1,0,1,1,1
0,687,41,10,134318,2,198064,0.68,50.0,1,0,1,1,1
0,658,29,5,75395,2,54914,1.37,0.0,1,0,0,1,1
1,705,33,5,116765,1,190659,0.61,0.0,1,0,0,0,0
0,739,60,4,0,1,51637,0.0,100.0,0,1,1,1,1
0,844,38,7,111501,1,119333,0.93,100.0,0,0,1,1,1
0,602,48,7,76595,2,127095,0.6,0.0,1,0,0,0,0
0,759,33,9,160541,2,93541,1.72,0.0,0,0,0,0,0
0,747,38,2,129728,1,89289,1.45,100.0,1,0,1,1,0
0,673,47,1,0,2,108762,0.0,0.0,0,0,0,1,0
1,671,34,5,130929,4,28238,4.64,25.0,0,1,1,0,1
0,640,74,2,116800,1,34130,3.42,100.0,1,0,1,0,1
1,581,40,0,101016,1,7926,12.74,0.0,1,0,0,1,1
0,630,67,5,0,2,27330,0.0,50.0,0,0,1,1,1
0,703,33,8,190566,1,79997,2.38,100.0,0,0,1,0,1
1,698,47,6,0,1,50213,0.0,100.0,0,1,1,0,0
1,742,43,6,97067,1,60920,1.59,0.0,1,0,0,0,1
1,652,37,4,92208,1,197699,0.47,0.0,0,0,0,0,1
0,644,37,2,186347,2,92809,2.01,50.0,0,0,1,1,0
0,735,55,2,103176,1,163516,0.63,0.0,0,1,0,1,1
1,777,58,4,0,1,62449,0.0,100.0,0,0,1,0,1
1,644,40,4,77270,2,115800,0.67,50.0,1,0,1,0,1
1,665,37,3,111911,1,110359,1.01,100.0,1,0,1,0,1
0,529,72,5,94216,1,78695,1.2,100.0,1,0,1,1,1
0,803,45,7,0,2,128378,0.0,50.0,0,1,1,0,1
0,604,26,3,0,2,155248,0.0,50.0,0,1,1,0,0
0,738,49,6,106770,1,123499,0.86,100.0,0,0,1,1,0
0,655,72,5,138089,2,99920,1.38,50.0,1,0,1,0,1
0,698,39,9,133191,2,53289,2.5,0.0,1,0,0,1,1
0,775,66,9,0,2,67622,0.0,50.0,0,0,1,0,1
1,735,41,7,74135,1,11783,6.29,100.0,0,0,1,1,1
0,766,41,6,99208,2,62402,1.59,50.0,0,1,1,1,0
0,537,84,8,92242,1,186235,0.5,100.0,1,0,1,1,1
0,599,25,7,108380,1,79005,1.37,100.0,1,0,1,1,1
1,420,55,4,91893,1,144870,0.63,100.0,0,1,1,0,0
0,674,32,7,85757,1,95481,0.9,100.0,0,0,1,0,1
0,570,46,3,0,2,820,0.0,0.0,0,0,0,0,0
0,623,33,8,96759,1,174777,0.55,100.0,1,0,1,1,1
0,710,30,6,0,2,8991,0.0,50.0,0,0,1,1,1
0,466,29,6,0,2,2797,0.0,50.0,0,0,1,1,1
0,759,22,5,0,1,22303,0.0,100.0,0,0,1,0,0
0,581,71,4,0,2,197562,0.0,50.0,0,0,1,1,1
0,820,33,2,132150,2,23067,5.73,50.0,0,0,1,1,0
0,759,41,9,0,2,190294,0.0,0.0,0,0,0,1,1
1,628,31,6,175443,1,113167,1.55,100.0,0,0,1,0,0
0,676,31,3,78990,1,124777,0.63,100.0,0,0,1,1,1
0,591,33,4,113743,1,124625,0.91,100.0,0,0,1,0,0
0,690,26,5,157624,1,49599,3.18,100.0,0,0,1,0,1
0,624,62,7,125163,2,151411,0.83,50.0,0,0,1,0,1
0,573,23,2,0,1,122964,0.0,100.0,0,0,1,0,0
0,694,60,9,0,1,57088,0.0,100.0,0,0,1,1,1
0,632,29,7,80922,1,7820,10.35,100.0,0,1,1,0,0
0,632,40,3,193354,2,149188,1.3,50.0,0,0,1,1,0
0,832,40,9,107648,2,134638,0.8,50.0,1,0,1,0,1
1,598,46,7,131769,1,184980,0.71,0.0,1,0,0,0,0
0,430,36,1,138992,2,122373,1.14,0.0,1,0,0,1,0
0,711,37,8,113899,1,80215,1.42,0.0,0,0,0,0,0
0,582,26,6,114450,1,14081,8.13,100.0,1,0,1,1,1
0,605,39,3,0,2,199390,0.0,50.0,0,0,1,1,0
0,657,37,2,0,2,7667,0.0,50.0,0,0,1,0,1
1,578,40,6,63609,1,74965,0.85,0.0,0,1,0,1,0
0,532,38,9,0,2,30583,0.0,0.0,0,0,0,1,0
0,612,42,10,75497,1,149682,0.5,0.0,0,0,0,0,0
0,792,42,2,0,2,92664,0.0,50.0,0,0,1,0,0
0,674,26,10,0,2,138423,0.0,50.0,0,0,1,0,1
0,680,31,1,0,2,3148,0.0,50.0,0,0,1,1,1
0,593,39,0,117704,1,197933,0.59,100.0,0,0,1,0,0
0,679,35,1,130463,2,37341,3.49,50.0,1,0,1,1,1
0,493,32,8,46161,1,79577,0.58,100.0,0,1,1,1,1
0,688,42,5,0,2,197602,0.0,0.0,0,1,0,1,0
0,769,43,4,110182,2,87537,1.26,50.0,1,0,1,1,1
0,581,49,10,0,2,41623,0.0,0.0,0,1,0,1,0
0,465,41,9,117221,1,168280,0.7,100.0,0,0,1,1,0
0,641,35,4,0,2,125986,0.0,0.0,0,0,0,0,0
1,731,43,9,79120,1,548,144.38,0.0,1,0,0,0,0
0,625,37,1,177069,2,96088,1.84,50.0,0,0,1,1,1
0,468,36,3,61636,1,107787,0.57,0.0,0,0,0,1,0
0,790,26,5,0,1,20510,0.0,100.0,0,0,1,1,0
0,587,37,6,104414,1,192026,0.54,100.0,1,0,1,0,0
0,692,66,4,159732,1,118188,1.35,100.0,0,0,1,1,1
0,676,34,4,89437,1,189540,0.47,100.0,1,0,1,0,1
0,571,41,8,0,1,63736,0.0,100.0,0,0,1,1,1
0,700,32,3,0,1,95740,0.0,0.0,0,0,0,0,0
0,445,30,3,0,2,127939,0.0,50.0,0,0,1,0,1
0,746,36,7,142400,1,193438,0.74,100.0,0,0,1,1,1
1,722,47,2,88011,1,90655,0.97,100.0,0,0,1,0,1
0,596,36,2,0,2,12067,0.0,50.0,0,0,1,1,1
0,850,30,8,154870,1,54191,2.86,100.0,1,0,1,0,1
1,597,46,4,0,2,58667,0.0,50.0,0,1,1,0,0
0,436,43,5,0,2,35687,0.0,50.0,0,1,1,1,1
0,660,28,1,118402,2,14288,8.29,50.0,1,0,1,1,0
0,649,37,9,87374,2,247,353.74,50.0,0,0,1,1,1
1,646,32,8,105397,1,78111,1.35,100.0,1,0,1,1,0
0,560,31,5,125341,1,79547,1.58,100.0,0,1,1,0,0
0,710,49,10,129164,1,193266,0.67,100.0,1,0,1,1,1
0,513,40,3,141004,1,105028,1.34,100.0,0,0,1,1,0
0,607,21,0,0,2,116106,0.0,50.0,0,0,1,0,0
